ImageId,EncodedPixels
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,49923 1 50439 7 50958 7 51475 10 51994 11 52513 11 53032 11 53551 11 54070 11 54589 11 55108 11 55627 11 56146 11 56665 11 57184 11 57703 11 58222 11 58741 11 59260 11 59779 11 60298 11 60817 11 61336 11 61855 11 62374 11 62893 11 63412 11 63931 11 64450 11 64969 11 65487 12 66005 13 66523 14 67042 14 67561 14 68080 14 68599 14 69118 14 69637 14 70156 14 70675 14 71194 14 71713 14 72232 14 72751 14 73270 14 73789 14 74308 14 74828 13 75349 11 75868 10 76387 9 76906 9 77425 8 77945 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,11023 2 11538 8 12056 10 12573 14 13092 14 13611 16 14130 16 14649 17 15168 18 15687 18 16206 18 16725 19 17244 21 17763 21 18282 23 18799 25 19316 27 19833 29 20351 30 20870 30 21389 30 21908 30 22427 30 22946 9 22959 17 23465 9 23479 16 23984 9 23998 16 24503 9 24515 18 25024 8 25033 19 25543 29 26063 29 26584 27 27104 3 27110 20 27622 4 27631 18 28141 4 28150 18 28660 6 28669 18 29178 8 29187 19 29692 33 30210 12 30223 21 30726 36 31244 13 31261 18 31762 14 31780 16 32281 14 32299 6 32309 6 32800 16 32818 5 32831 4 33319 23 33839 23 34359 23 34878 23 35397 23 35917 22 36438 21 36961 17 37480 17 37999 16 38518 16 39037 16 39556 16 40075 16 40594 16 41113 16 41632 16 42151 16 42670 16 43189 16 43708 16 44227 16 44746 16 45265 15 45784 14 46303 14 46823 13 47343 12 47863 9 48382 9 48901 7 49420 6 49941 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,119 10 636 14 1155 14 1674 14 2193 14 2712 14 3231 16 3750 16 4269 16 4788 15 5307 14 5826 14 6347 12 6866 11 7387 8 7907 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,74872 5 75390 8 75909 12 76428 16 76947 19 77466 21 77985 21 78504 23 79023 24 79541 25 80059 26 80578 26 81097 26 81616 26 82135 26 82654 27 83176 23
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,19871 5 20389 6 20907 7 21426 7 21945 7 22464 9 22983 9 23502 9 24021 11 24540 11 25059 12 25578 12 26097 12 26616 12 27135 12 27654 12 28173 12 28693 11 29213 10 29733 10 30253 9 30772 9 31291 9 31811 7 32330 6 32849 7 33368 8 33887 9 34406 10 34925 10 35444 9 35963 9 36480 11 36998 11 37516 13 38034 15 38553 16 39072 16 39591 16 40110 16 40629 16 41148 16 41667 16 42188 14 42707 14 43226 14 43747 12 44267 11 44786 11 45305 9 45824 9 46342 10 46861 10 47380 12 47899 12 48417 13 48935 14 49454 14 49973 12 50492 12 51012 11 51533 9 52052 9 52571 9 53091 6 53611 5 54131 10 54651 8 55172 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,160 9 678 13 1197 12 1715 12 2232 14 2751 14 3270 15 3789 16 4308 15 4825 17 5344 17 5863 16 6382 16 6901 16 7420 16 7938 15 8456 16 8975 16 9494 15 10013 14 10532 14 11051 14 11570 13 12089 13 12608 12 13127 11 13647 10 14167 9 14686 9 15205 7 15724 7 16244 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,27159 1 27677 5 28196 5 28715 7 29234 7 29753 7 30272 9 30791 12 31310 13 31829 14 32348 14 32867 15 33386 16 33905 16 34424 5 34431 9 34943 5 34950 9 35462 16 35981 16 36500 16 37019 16 37539 15 38057 17 38576 17 39095 16 39614 16 40134 17 40654 19 41174 19 41695 13 42214 13 42734 13 43254 12 43773 12 43794 4 44293 11 44313 5 44813 12 44832 7 45333 11 45351 7 45852 11 45870 7 46372 15 46388 8 46892 24 47411 11 47425 11 47930 10 47945 10 48449 9 48465 11 48968 9 48984 12 49488 9 49503 12 50008 7 50023 11 50527 7 50541 12 51046 7 51060 13 51567 5 51579 14 52086 7 52098 14 52605 7 52617 5 52623 8 53124 7 53134 7 53143 7 53643 26 54164 24 54684 23 55203 23 55724 21 56245 19 56766 15 57289 10
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,184 18 205 5 214 5 703 35 1222 35 1741 35 2260 35 2779 35 3298 35 3819 33 4339 30 4861 26 5381 25 5902 23 6421 23 6942 19 7467 12 7988 9 8505 11 9022 13 9540 14 10057 18 10573 21 11092 21 11609 23 12128 23 12645 25 13164 25 13683 25 14198 1 14204 23 14716 3 14723 23 15233 7 15242 23 15750 34 16268 33 16787 33 17306 33 17825 33 17875 3 18344 34 18393 5 18863 35 18910 7 19382 35 19429 9 19901 37 19948 9 20420 37 20467 9 20939 37 20985 10 21458 13 21472 24 21503 11 21977 12 21992 25 22022 11 22496 10 22511 25 22540 12 23015 11 23029 26 23058 13 23534 40 23576 14 24053 56 24572 56 25091 55 25610 29 25640 24 26129 28 26160 23 26651 25 26679 9 26689 12 27172 21 27198 7 27209 11 27695 17 27717 7 27728 10 28211 18 28236 6 28247 9 28731 17 28754 7 28766 8 29252 28 29285 7 29773 27 29804 7 30293 26 30323 7 30812 26 30842 7 31332 8 31342 16 31361 6 31852 7 31862 16 31880 5 32372 25 32399 5 32891 25 32918 5 33410 25 33438 1 33935 17 34456 15 34975 16 35492 19 36011 5 36018 12 36529 20 37047 20 37568 17 38089 15 38608 14 39124 17 39642 16 40163 14 40684 10 41207 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,71343 2 71860 4 72378 5 72897 5 73416 4 73933 5 74452 5 74971 3 75490 2 76009 2 76528 4 77045 7 77564 7 78083 6 78602 4 79121 4 79643 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,1276 3 1795 4 2315 3 2835 3 3354 14 3875 14 4394 16 4915 16 5434 17 5953 20 6474 21 6994 24 7515 23 8034 27 8556 25 9079 23 9601 20 10124 16 10645 14 11152 8 11164 5 11171 7 11669 19 11691 6 11702 4 12188 17 12211 14 12705 19 12730 14 13224 21 13249 14 13743 21 13768 7 13778 2 14262 32 14781 23 14806 7 15298 34 15817 34 16336 18 16356 14 16855 16 16877 12 17374 16 17397 11 17893 16 17916 11 18412 16 18435 11 18931 16 18954 12 19450 16 19474 12 19971 13 19994 10 20490 12 20513 9 21009 12 21032 9 21530 9 21554 4 22051 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,40745 4 41259 11 41775 16 42293 18 42811 20 43328 24 43845 28 44364 28 44883 30 45402 30 45921 30 46439 31 46957 13 46973 16 47476 13 47492 18 47996 12 48013 16 48516 11 48532 16 49035 12 49051 18 49554 14 49572 17 50073 16 50091 17 50592 16 50610 16 51111 34 51630 34 52149 35 52668 35 53187 7 53196 26 53706 6 53715 10 53726 15 54225 18 54248 12 54744 18 54767 12 55263 16 55286 11 55782 16 55805 10 56301 14 56324 9 56820 12 56843 9 57341 10 57362 9 57860 9 57876 14 58379 9 58395 14 58899 9 58914 13 59420 25 59939 25 60458 25 60979 23 61498 25 62015 27 62531 31 63049 34 63567 35 64086 10 64097 24 64605 35 65124 35 65642 29 65673 5 66160 28 66192 5 66679 27 66711 4 67197 30 67230 3 67714 12 67730 23 68233 14 68249 22 68752 29 68784 5 69271 28 69306 2 69789 31 69825 2 70307 32 70344 3 70827 29 70863 3 71347 29 71382 3 71869 27 71901 4 72388 27 72420 5 72907 27 72939 5 73426 27 73458 5 73945 27 73977 5 74464 28 74495 5 74983 29 75015 4 75502 23 76021 21 76540 21 77059 9 77070 11 77578 7 77590 11 78097 7 78110 10 78615 7 78629 10 79133 6 79149 8 79651 7 79668 7 80170 7 80189 2 80689 7 81208 7 81723 11 82242 9 82761 9
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,73989 3 74508 2 75025 4 75543 5 76062 7 76581 7 77099 8 77614 12 78132 13 78653 11 79172 11 79691 11 80213 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,285 14 304 3 803 15 822 5 1322 14 1341 4 1841 14 1859 5 2360 23 2879 23 3398 22 3919 19 4438 19 4957 17 5476 16 5995 15 6514 14 7033 14 7554 10 8073 9 8596 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,70362 3 70879 5 71398 3 71918 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,19504 5 20022 9 20541 9 21060 9 21579 9 22098 11 22617 11 23136 11 23655 11 24174 12 24693 12 25212 12 25731 12 26250 13 26769 14 27288 14 27807 14 28326 14 28845 14 29364 14 29883 14 30402 14 30921 14 31440 16 31959 16 32478 16 32998 15 33516 16 34035 16 34554 16 35073 16 35590 18 36109 16 36628 16 37147 16 37667 12 38186 11 38705 11 39224 10 39743 10 40261 11 40781 10 41300 10 41820 8 42339 7 42861 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,50129 4 50647 7 51166 7 51684 9 52202 10 52721 10 53240 10 53759 10 54278 11 54798 11 55318 10 55837 10 56357 9 56876 11 57395 16 57914 16 58433 16 58952 16 59472 15 59992 14 60511 14 61030 14 61549 14 62070 12 62589 12 63108 12 63627 14 64148 12 64667 14 65186 18 65706 17 66225 16 66746 11 67265 11 67784 11 68303 10 68822 11 69341 11 69860 11 70377 13 70896 13 71414 14 71932 15 72450 16 72969 16 73488 14 74007 13 74526 14 75046 13 75566 12 76085 12 76604 12 77124 11 77644 12 78164 11 78683 11 79204 11 79723 12 80244 10 80763 10 81283 11 81803 10 82323 9 82843 8 83363 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,323 7 840 11 1359 11 1876 13 2394 15 2913 16 3432 16 3951 17 4470 16 4989 15 5508 14 6027 14 6546 14 7065 14 7585 13 8106 10 8625 9 9146 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,19531 6 20047 10 20564 13 21083 15 21602 17 22119 21 22638 21 23154 24 23674 25 24194 23 24712 10 24728 5 24737 2 25230 10 25247 4 25256 2 25749 10 25766 4 25775 3 26268 12 26285 4 26294 4 26787 12 26804 5 26811 6 27307 11 27323 13 27828 9 27842 14 28347 9 28363 12 28866 9 28882 13 29385 11 29401 14 29904 11 29921 13 30423 10 30439 14 30943 7 30956 17 31463 4 31475 17 31982 3 31993 17 32501 5 32509 20 33020 28 33539 30 34058 30 34577 30 35098 6 35106 20 35617 8 35627 18 36135 27 36653 27 37172 19 37192 6 37693 23 38212 20 38731 19 39248 20 39767 19 40286 19 40808 16 41320 1 41328 15 41839 1 41843 19 42358 25 42876 12 42890 12 43395 12 43409 12 43914 26 44433 26 44953 25 45472 25 45992 24 46512 23 46567 5 47031 11 47045 9 47084 12 47550 11 47564 9 47602 17 48070 10 48083 9 48120 19 48588 11 48604 7 48637 23 49107 12 49123 7 49155 24 49627 10 49644 5 49672 17 49690 8 50147 9 50161 7 50191 16 50210 7 50666 9 50678 9 50710 17 50728 8 51187 19 51229 17 51247 9 51706 19 51749 13 51767 9 52228 18 52268 8 52286 9 52749 18 52786 9 52805 9 53268 7 53277 10 53305 9 53324 8 53788 20 53824 10 53843 7 54303 24 54343 14 54362 7 54818 28 54863 13 54880 8 55338 29 55383 3 55391 6 55399 8 55858 28 55909 7 55919 7 56378 27 56425 9 56439 6 56903 21 56943 9 56959 5 57422 22 57462 9 57478 5 57941 23 57981 9 57995 7 58460 9 58472 11 58502 7 58514 7 58979 7 58991 11 59021 7 59030 10 59498 7 59512 10 59540 7 59549 10 60010 5 60017 7 60031 10 60061 5 60068 8 60529 14 60550 12 60581 4 60587 7 61049 4 61055 7 61069 11 61102 11 61576 5 61588 10 61611 4 61621 11 62096 4 62107 9 62128 9 62142 9 62615 4 62626 8 62645 12 62661 9 63134 5 63145 7 63163 26 63653 6 63664 7 63680 28 64173 6 64180 10 64199 26 64693 16 64717 21 65212 7 65221 9 65235 21 65732 17 65754 13 65771 6 66252 16 66273 12 66291 5 66771 16 66792 12 66811 4 67290 14 67311 5 67318 5 67330 4 67809 14 67830 4 67838 4 67848 6 68328 14 68349 3 68359 1 68366 8 68847 14 68867 3 68884 10 69366 15 69386 4 69396 5 69402 13 69885 49 70405 48 70924 48 71444 47 71963 49 72483 16 72504 27 73002 16 73024 26 73521 16 73544 25 74040 16 74063 25 74560 14 74582 25 75080 12 75101 25 75601 9 75620 25 76121 6 76141 23 76660 23 77179 23 77699 22 78219 5 78233 5 78739 5 78752 5 79260 5 79270 6 79779 7 79789 6 80300 14 80821 10 81341 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,362 30 880 32 1400 31 1919 31 2438 31 2955 14 2971 16 3471 17 3491 13 3989 18 4013 8 4510 17 5029 18 5541 25 6062 22 6581 20 7100 23 7619 25 8138 27 8657 28 9172 1 9176 28 9691 34 10210 34 10729 34 11250 35 11769 35 12288 35 12805 39 13321 42 13839 45 14357 46 14876 46 15395 4 15401 46 15914 4 15921 48 16433 5 16440 51 16952 6 16961 14 16978 33 17471 7 17487 7 17499 10 17513 18 17990 7 18006 7 18019 11 18031 8 18043 9 18509 7 18524 8 18539 19 18564 8 19030 6 19042 11 19059 20 19084 9 19549 7 19561 11 19579 19 19603 10 20068 6 20080 11 20100 16 20122 11 20588 5 20598 13 20620 14 20643 10 21108 22 21141 12 21162 11 21628 21 21666 6 21681 13 22148 21 22187 6 22199 15 22668 21 22708 27 23187 21 23228 26 23708 19 23748 27 24227 19 24268 29 24747 18 24788 28 25267 17 25307 28 25787 16 25827 29 26306 16 26347 28 26827 15 26867 29 27346 16 27388 27 27865 16 27907 27 28385 15 28428 27 28905 14 28948 27 29424 14 29468 26 29943 14 29988 25 30464 12 30508 25 30983 12 31027 26 31503 11 31548 24 32024 9 32068 23 32543 9 32587 23 33062 9 33108 22 33581 9 33627 23 34100 9 34146 23 34619 9 34667 21 35138 9 35186 21 35657 8 35707 19 36176 7 36227 18 36697 2 36748 16 37269 14 37789 13 38309 10 38831 7 39352 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,7094 1 7613 1 8132 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,38247 4 38764 7 39286 7 39806 7 40325 7 40845 4 41363 5 41877 10 42395 11 42916 9 43435 8 43954 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,76695 2 77212 6 77730 9 78248 11 78766 12 79285 14 79804 14 80321 16 80840 16 81359 17 81876 20 82395 20 82914 20 83434 17
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,52833 8 53351 10 53868 12 54387 11 54904 11 55423 11 55942 11 56461 11 56980 11 57499 11 58020 7 58542 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,41946 10 42464 12 42983 14 43501 15 44019 16 44538 18 45056 19 45573 22 46092 24 46611 10 46623 12 47130 10 47144 11 47651 8 47663 12 48171 25 48690 25 49209 25 49728 25 50247 27 50768 25 51287 25 51807 8 51820 11 52327 7 52337 13 52846 23 53365 23 53886 21 54406 20 54925 20 55444 20 55964 20 56484 19 57003 20 57522 21 58041 22 58560 23 59080 22 59600 21 60120 19 60641 16 61162 14 61684 9 62205 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,65851 7 66368 10 66887 11 67404 14 67923 14 68442 15 68961 16 69480 16 69999 16 70518 17 71037 18 71556 18 72076 17 72595 17 73113 18 73632 18 74153 16 74672 16 75191 16 75710 16 76229 16 76749 15 77269 14 77788 15 78307 16 78826 16 79346 14 79867 12 80386 13 80905 12 81425 12 81945 11 82464 12 82984 11 83507 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,7204 9 7723 11 8242 12 8762 13 9282 12 9802 12 10321 15 10840 16 11361 15 11880 16 12401 14 12922 12 13444 9 13966 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,35243 1 35760 4 36278 6 36798 5 37318 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,72138 3 72656 5 73173 7 73692 7 74210 8 74728 9 75246 10 75763 12 76282 12 76799 14 77318 12 77836 13 78354 14 78873 14 79390 14 79908 14 80427 12 80944 14 81463 14 81982 12 82499 14 83018 14 83539 12
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,53454 4 53969 8 54485 11 55001 14 55519 15 56037 16 56555 17 57072 19 57591 19 58110 19 58627 21 59146 21 59665 21 60184 21 60703 21 61222 21 61741 21 62260 21 62779 21 63298 21 63817 21 64336 21 64855 21 65376 19 65895 19 66415 18 66936 16 67461 8 67984 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,10367 6 10886 7 11403 9 11922 10 12441 11 12960 11 13479 12 13998 14 14516 15 15035 15 15555 16 16074 16 16593 16 17112 16 17631 16 18150 16 18669 16 19188 16 19709 14 20228 14 20747 14 21268 12 21787 12 22306 12 22825 12 23345 11 23865 10 24385 9 24904 9 25423 9 25943 8 26463 7 26982 7 27502 6 28022 5 28541 5 29061 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,32177 1 32693 5 33212 5 33731 5 34248 7 34767 7 35287 6 35806 6 36326 5 36845 5 37364 5 37884 4 38404 3 38924 2
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,41221 5 41475 8 41731 9 41986 10 42242 10 42497 12 42753 12 43009 12 43265 12 43521 12 43777 12 44033 11 44289 11 44545 11 44801 11 45057 10 45313 10 45569 9 45827 5 46085 2
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,57438 5 57693 7 57948 9 58204 10 58460 10 58717 10 58974 9 59231 8 59488 6 59746 2
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,25716 3 25971 6 26226 8 26481 9 26736 10 26991 12 27246 13 27502 13 27757 14 28013 14 28268 14 28524 14 28780 14 29035 14 29291 13 29547 13 29803 12 30060 10 30317 8 30574 5
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,20900 7 21154 10 21409 12 21665 13 21920 14 22175 15 22431 15 22687 14 22944 12 23200 11 23457 9 23715 6
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,63655 6 63910 10 64165 11 64421 12 64677 12 64934 11 65190 11 65447 10
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,2996 4 3251 6 3505 9 3760 10 4016 11 4272 11 4528 11 4784 11 5041 9 5297 9 5556 5
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,14844 5 15098 7 15352 9 15607 10 15862 11 16117 12 16372 13 16627 14 16883 14 17138 15 17394 15 17650 15 17906 15 18162 15 18419 14 18676 13 18935 5
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,52732 3 52986 7 53241 8 53496 9 53751 10 54007 10 54263 10 54519 10 54774 11 55030 11 55286 11 55542 11 55799 10 56055 10 56311 10 56567 10 56823 10 57080 9 57336 9 57593 8 57850 7 58109 3
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,253 4 508 5 764 5 1020 5 1276 5 1533 4 1790 3
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,326618 11 327137 13 327656 15 328170 23 328689 25 329209 26 329728 27 330247 29 330766 31 331286 31 331805 33 332325 33 332844 34 333363 35 333883 35 334403 35 334923 35 335444 34 335965 33 336485 33 337005 34 337526 33 338047 33 338568 32 339089 32 339609 44 340129 45 340649 46 341168 49 341687 51 342206 53 342725 54 343245 55 343764 56 344283 58 344803 58 345322 59 345841 60 346361 60 346881 60 347401 60 347920 20 347941 40 348440 61 348960 60 349480 60 350000 60 350520 59 351040 59 351561 57 352082 56 352602 55 353123 53 353643 53 354163 53 354684 52 355206 49 355727 46 356248 44 356768 43 357290 39 357811 38 358332 36 358854 33 359374 32 359895 29 360421 21 360944 16 361467 12
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,274652 12 275171 14 275690 16 276202 32 276720 36 277240 37 277756 42 278276 44 278795 45 279313 49 279831 51 280350 53 280868 56 281386 58 281906 58 282425 59 282944 60 283463 62 283983 31 284017 28 284502 32 284538 27 285021 32 285058 27 285541 33 285578 27 286061 33 286097 28 286581 33 286616 29 287100 65 287619 65 288139 65 288659 65 289178 65 289697 65 290217 38 290258 23 290737 33 291257 32 291777 32 292296 30 292815 30 293335 29 293855 26 294374 26 294894 26 295414 25 295934 24 296454 23 296974 23 297494 22 298014 21 298535 20 299055 20 299575 20 300096 18 300618 15 301139 14 301659 13
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,171151 10 171669 13 172188 14 172705 21 173224 23 173743 24 174263 25 174781 33 175301 33 175820 35 176339 37 176859 37 177378 39 177897 41 178417 41 178937 41 179457 41 179977 41 180497 41 181017 41 181537 41 182057 41 182577 41 183097 41 183617 41 184137 40 184657 39 185178 38 185698 38 186219 37 186739 37 187260 35 187781 33 188302 32 188822 31 189343 29 189864 27 190385 26 190908 21 191429 20 191949 18 192472 11 192993 9 193514 7
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,74440 24 74960 25 75479 27 75996 31 76515 33 77034 34 77553 35 78072 36 78592 35 79111 36 79631 35 80150 35 80669 36 81189 36 81708 36 82228 36 82748 35 83268 35 83788 34 84308 33 84828 33 85348 33 85868 33 86389 32 86909 31 87430 29 87951 27 88471 27 88993 19 89513 19 90034 17
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,80726 4 80746 10 81244 7 81265 11 81764 7 81785 12 82280 16 82298 22 82327 16 82799 67 83319 68 83838 70 84357 74 84877 75 85396 76 85915 78 86435 79 86954 80 87473 81 87992 82 88512 82 89031 84 89550 86 90070 86 90589 87 91108 88 91628 87 92147 48 92198 36 92666 48 92719 35 93185 48 93239 35 93704 32 93742 6 93761 32 94222 33 94263 4 94282 31 94742 31 94783 3 94803 30 95261 26 95325 25 95781 25 95846 23 96301 24 96366 23 96821 24 96893 9 97341 24 97861 24 98382 22 98903 21 99423 21 99944 19 100469 8 100990 6
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,276308 19 276827 21 277346 23 277861 35 278380 37 278900 37 279419 39 279935 44 280455 44 280974 45 281493 46 282013 46 282532 47 283051 48 283571 48 284091 47 284611 44 285130 45 285650 44 286170 43 286690 42 287210 42 287730 41 288250 40 288771 39 289291 39 289812 38 290333 37 290854 37 291375 37 291895 38 292416 38 292937 37 293458 37 293979 36 294500 35 295021 34 295543 32 296064 31 296585 29 297106 28 297629 24 298150 22 298671 20 299198 4 299718 3
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,355900 2 356419 4 356938 7 357455 15 357974 17 358492 20 359004 31 359523 33 360043 33 360563 34 361083 34 361604 32
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,283137 13 283656 15 284176 15 284694 22 285213 24 285732 26 286231 13 286252 27 286751 14 286772 28 287270 15 287291 29 287790 51 288309 53 288829 54 289349 55 289869 55 290388 57 290908 22 290931 35 291428 22 291452 34 291948 21 291972 35 292465 24 292492 36 292984 25 293012 37 293504 25 293532 37 294023 27 294051 39 294543 68 295063 68 295583 68 296103 68 296623 68 297143 68 297664 67 298184 67 298704 66 299224 65 299744 65 300265 63 300786 61 301306 60 301827 59 302349 30 302870 29 303391 28 303912 26 304433 25 304954 24 305477 19 305998 17 306518 16
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,27884 20 28404 21 28923 22 29419 47 29938 49 30457 50 30967 60 31487 60 32006 61 32521 66 33040 66 33559 66 34076 68 34595 68 35115 68 35634 62 36153 62 36672 62 37191 56 37711 53 38230 54 38749 53 39267 52 39786 53 40300 57 40816 59 41335 59 41855 59 42374 58 42894 58 43414 57 43934 56 44454 56 44975 54 45496 52 46016 51 46537 50 47058 47 47579 45 48099 44 48624 31 49146 28 49666 27
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,323209 13 323727 18 324246 19 324765 21 325282 30 325802 30 326321 33 326840 38 327359 40 327879 41 328398 45 328917 47 329437 47 329955 53 330475 53 330994 55 331514 56 332033 58 332553 58 333073 59 333593 60 334113 60 334633 62 335153 62 335673 62 336193 62 336713 62 337233 62 337753 62 338273 62 338793 62 339314 61 339835 60 340355 60 340875 60 341396 59 341916 59 342438 56 342959 54 343480 53 344000 52 344523 46 345044 44 345565 43 346090 34 346611 32 347131 30 347665 10 348186 7 348707 5
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,232834 8 232858 6 233354 15 233377 9 233873 16 233896 10 234392 20 234413 14 234909 41 235429 41 235948 42 236467 43 236986 44 237506 44 238018 52 238537 53 239056 54 239575 55 240095 55 240615 55 241135 55 241655 55 242175 55 242695 54 243215 53 243735 53 244255 52 244775 51 245295 51 245815 51 246335 51 246855 50 247376 48 247897 47 248417 46 248937 46 249457 46 249978 45 250500 42 251021 40 251542 39 252063 37 252588 28 253109 26 253630 24
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,31085 13 31605 14 32124 15 32641 25 33160 28 33680 28 34200 34 34720 35 35240 35 35761 36 36281 38 36801 38 37322 38 37842 38 38363 37 38883 37 39403 37 39922 38 40442 39 40961 41 41480 42 42000 42 42520 42 43040 42 43560 41 44078 42 44598 42 45117 42 45634 44 46153 44 46673 44 47191 45 47710 45 48229 45 48749 41 49268 41 49788 40 50307 37 50827 36 51347 36 51868 27 52388 25 52909 23 53430 21 53951 10 54471 9 54992 7
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,194349 6 194869 6 195388 7 195907 8 196427 8 196947 7
